ID	Col0h_1	Col0h_2	Col0h_3	Col6h_1	Col6h_2	Col6h_3	Col12h_1	Col12h_2	Col12h_3	Col24h_1	Col24h_2	Col24h_3	Col3d_1	Col3d_2	Col3d_3	Col5d_1	Col5d_2	Col5d_3
AT1G02220	53.9602487799249	56.5303073261238	42.4424499975642	263.662737477381	275.084985728453	279.653555938882	248.724467676039	234.091106680757	201.856302847899	231.448123605309	216.165197694475	194.861771150721	133.339494767285	141.305803019523	156.429447005785	128.044145209629	133.683183208098	126.823025990878
AT1G02230	12.669808894152	13.2732559012243	9.96544201754675	25.8237322181783	26.9424533654566	27.3899095925399	29.6718222191908	27.9261214846463	24.0806398658261	19.5299845319478	18.2403853682472	16.442766167901	2.48220786261998	2.63050625698746	2.91204345704723	14.2075995249453	14.8332993057281	14.0721058418579
AT1G02300	440.861142102298	461.858801890119	346.759464654416	1207.88160284631	1260.20876768429	1281.13812600503	614.736338840866	578.569174238093	498.899065878369	589.366323767618	550.449430771584	496.2017575126	544.58049438054	577.116211528434	638.883668599186	681.797677928579	711.823908388491	675.295574716789
AT1G02310	33.4218969311567	35.0137397002371	26.2880031393054	101.922054028875	106.337463709118	108.103500367453	40.3418195051064	37.9683641971484	32.7400460901359	17.306775768972	16.1639789827528	14.5709929582377	11.9329051838016	12.6458312467419	13.999286275476	32.6567694542516	34.0949669099671	32.3453314830924
AT1G02335	687.377717436689	720.116650579305	540.657151540047	400.590033629516	417.944168896408	424.885323007697	542.980354174112	511.034853957684	440.664353759466	392.325900684716	366.419932731006	330.308661331365	262.250627174714	277.918673158109	307.663687022804	559.476084971775	584.115297465444	554.140526686997
AT1G02340	1985.74884708304	2080.3275584575	1561.89135624219	457.551347308979	477.37312844718	485.301269810869	306.626187169001	288.586258369977	248.847365426466	984.10685496222	919.124551721003	828.543354650493	1232.52996185745	1306.16691108553	1445.96303359271	1561.77406905759	1630.55428002327	1546.87989074158
AT1G02350	87.6394912421074	91.8136496002339	68.9328683421294	18.0636704357449	18.8462145677549	19.159209674433	18.8675715141173	17.7575239677296	15.3122781411221	48.5821202500869	45.374157563643	40.9024616433405	65.6892598104207	69.6138351466664	77.0644481914193	64.9942476002985	67.8565809877401	64.3744166449428
AT1G02360	531.122584686818	556.419283066041	417.754629617901	731.703395408587	763.401836790452	776.080300069401	749.431284893971	705.339528922075	608.212894455903	329.390785313749	307.640533511121	277.322066073091	108.852641803003	115.355994018238	127.702287998622	198.893040574008	207.652249451474	196.99625635226
AT1G02370	189.470720066013	198.494971331906	149.028252171365	540.172054327497	563.573083088147	572.932820377983	473.51565397129	445.657013580092	384.289170037523	377.936418902874	352.980613692078	318.193808714403	185.896328563608	197.002621255669	218.087371100087	277.485518914651	289.705924483548	274.839221424695
AT1G02390	121.704860153489	127.501509038989	95.7269945620923	138.835782167374	144.85034753683	147.256000397071	109.852402248847	103.389387679648	89.1524665188722	42.290413164672	39.4979029422241	35.6053213290115	122.478369289988	129.795784476676	143.68753692701	194.732320288291	203.308291894317	192.875215627811
AT1G02400	219.503612645309	229.958292680263	172.650632912746	871.828608248493	909.597474987407	924.703933512235	355.596931976261	334.675876950822	288.590353267037	231.489910292519	216.204225133373	194.896952372991	93.0407447498976	98.5994222744304	109.152297866692	137.769833017672	143.837188320465	136.455962784975
AT1G02460	27.4527958478952	28.7603378659778	21.5930048769737	206.395629677799	215.336984617339	218.913268980957	168.79308816767	158.862379638089	136.98671884659	58.7987404343296	54.9161563817555	49.5040811910138	27.7554324072837	29.4136682556831	32.5617473686655	43.4893021958048	45.4045621806133	43.0745575572707
AT1G02470	9.5347602483938	9.98888884521115	7.49956855706291	51.5935250876153	53.8286306521594	54.7226084816454	97.270995027015	91.5481901984424	78.9418251205735	69.3153351361885	64.738321873478	58.3582565377675	55.4473190175627	58.7599941992483	65.0489449281966	128.212905910704	133.859376095974	126.990177270959
AT1G02570	44.4809362386337	46.599507092324	34.9864938512924	36.734991289637	38.3264038419973	38.9629230122522	24.7076665483098	23.2540250657059	20.0519002735853	10.8164323906875	10.1022043715902	9.10661594636952	6.83728734126646	7.24577800387707	8.02127741432228	39.9177476405983	41.6757170923846	39.5370638636604
AT1G02610	634.334937451919	664.547509929112	498.936336900791	515.511360877785	537.844053000042	546.776486414705	255.829105879696	240.77775329498	207.622185128246	609.995407423708	569.716339819328	513.569881806824	388.469163916628	411.678079711983	455.739063631036	432.564624087214	451.614681768708	428.439382945107
AT1G02620	159.293188910409	166.880122454399	125.292105914045	127.295831384174	132.810469521167	135.016165891984	38.1488276183309	35.9043939632837	30.9602885995439	69.3947183200591	64.8124632463598	58.4250911595724	69.1673205249324	73.2996910370948	81.144792992284	78.481393539823	81.9376980793182	77.7329396545717
AT1G02640	3601.02801140263	3772.54043073103	2832.3896714621	866.41695128284	903.951377274068	918.964066254367	959.674353188698	903.213236277534	778.83900479358	2314.47409826782	2161.64531047998	1948.61170203322	1296.85926977883	1374.33954462809	1521.43203159641	1208.8787531665	1262.11752650898	1197.3500333159
AT1G02650	117.797075033047	123.407601045273	92.6533249937397	64.0174437165343	66.790771269473	67.9000223874332	68.4236371746775	64.3980268567919	55.53029244182	151.583029647099	141.573736094187	127.621417591603	102.382883614503	108.499703031358	120.112183525416	96.7360640221578	100.996300520673	95.813520732651
AT1G02660	2581.69469281461	2704.65755267846	2030.63274143996	1470.97472486025	1534.69946138979	1560.18752000812	433.87747605474	408.350893189155	352.120175484547	991.573735133726	926.098380686613	834.829901599005	545.366745586823	577.94943696005	639.806072284764	591.582368752406	617.635535425175	585.940622315854
AT1G02670	94.5665640532366	99.0706501467038	74.3813595567439	80.7614704864588	84.2601733135774	85.6595536421936	78.0487020028536	73.4568142714522	63.341667088795	43.2260505671564	40.3717585645029	36.3930570797401	53.6913846692778	56.8991523416501	62.9889413294125	75.0902164998066	78.3971742952012	74.37410326903
AT1G02705	8.14845370369169	8.53655426944131	6.40916872505351	8.39085345976204	8.75435727593548	8.89974832938171	21.0994261338853	19.8580704992938	17.1235753015895	11.7392663888863	10.9641020208449	9.88357220147302	5.26991213796902	5.58476067273017	6.18248511403411	18.1045480571584	18.9018686552402	17.931890326161
AT1G02730	1198.33852575496	1255.41387731453	942.553529857552	200.66296071045	209.355968201606	212.832920741087	1205.57110283016	1134.64298981407	978.400428037195	838.898126367107	783.5042103902	706.288615230609	955.103462672401	1012.16569025701	1120.49551980012	1052.01405450913	1098.3445385667	1041.9813069887
AT1G02800	89.0751623056367	93.3176998645597	70.0620958513521	16.1157367509011	16.8138935996045	17.0931362242686	80.1362942994331	75.4215859546347	65.0358858634037	28.6781261792686	26.7844591629539	24.1448078019673	43.8625616031231	46.4831106540483	51.458094001397	88.0000421082317	91.8755459862319	87.1608116811526
AT1G02810	709.638342394999	743.437521009261	558.166252833499	423.169592507399	441.501906675755	448.83430416501	480.019021523086	451.777764471937	389.567081544711	293.246938746137	273.883328583203	246.891687772096	128.816327559266	136.512401217332	151.12301813188	214.929604527392	224.395060405452	212.879884328649
AT1G02816	394.800535848481	413.604387093489	310.530480874926	1178.46849605988	1229.52144289207	1249.94115072239	758.948239185442	714.296566334344	615.936530275082	738.380468987329	689.623910386822	621.660369195022	529.236823714177	560.855840146635	620.882986043975	688.159760186519	718.466175449439	681.596983674097
AT1G02820	252.410719551359	264.432723556213	198.53372780211	78.3143929723237	81.7070848889758	83.0640639077192	117.847954436385	110.914532582331	95.6413842312469	702.54401968547	656.15380474356	591.48879608423	745.268541881071	789.794276328186	874.324190898819	925.681831091677	966.448669836798	916.853876697167
AT1G02850	323.944930820827	339.374019025173	254.798983310886	6964.03330224148	7265.72522112234	7386.39329653362	6786.88426614429	6387.58729135271	5508.00401191265	3031.34346273199	2831.17853233823	2552.16135224078	1465.46208427796	1553.0154585854	1719.23122891411	1270.67812781373	1326.63853299144	1258.56004556811
AT1G02900	645.769341064183	676.526519754077	507.930070520234	460.563680040221	480.515959756265	488.496296791256	538.161903276153	506.499889972319	436.753863196137	464.134227937953	433.486630075574	390.765828207335	199.717110467547	211.649119569633	234.301451363358	317.751111508361	331.744805549723	314.720812946821
AT1G02920	691.12906400577	724.046669050899	543.607774318513	18152.9158833583	18939.3262562625	19253.8677479068	4923.0419637216	4633.40158003449	3995.37310843196	4434.70754050812	4141.87601644108	3733.68749946111	1822.76334453887	1931.66352223055	2138.40514774913	1114.02840551741	1163.08998892523	1103.40424543586
AT1G02930	464.802412650655	486.940364938435	365.590478245013	17141.3607921545	17883.9491465138	18180.96309331	4701.96349978337	4425.32996259318	3815.9533601988	3396.42701699485	3172.1549786058	2859.53402346183	2032.74781771767	2154.1934234871	2384.75192652228	2425.92349462009	2532.76066976109	2402.78817829891
AT1G02940	12.9779837305708	13.5961087161545	10.2078370283363	6.79629991478985	7.09072538256049	7.20848708688369	24.5757828501543	23.129900563027	19.9448679580101	13.026910215785	12.1667204653836	10.9676706716281	16.5873529530492	17.5783569083536	19.4597291242467	19.2171741012123	20.0634945229895	19.0339055840407
AT1G02970	80.697235189576	84.5407426537364	63.4724347443979	26.381635898725	27.5245262342639	27.9816494403053	116.310146948859	109.467199877267	94.3933520741201	76.3412031283872	71.3002594681801	64.273504669853	74.6021647681779	79.0592376096851	87.520770950032	92.3327734726586	96.3990899548678	91.4522230654264
AT1G03010	54.0169685391512	56.5897285758961	42.4870629413379	40.0438150779762	41.7785706263588	42.4724228651224	43.5019224536722	40.942546847399	35.3046779648217	27.6809016424993	25.8530831129838	23.3052203538478	15.6563371037986	16.5917179351681	18.3674923889412	35.9906852607296	37.5757076875177	35.6474527185783
AT1G03055	191.278530579988	200.388885579026	150.450186077886	60.572519219773	63.1966076986405	64.2461674867463	221.836249807331	208.784820024	180.034741423489	216.312840788942	202.029324172593	182.119010611026	205.702014478381	217.991588983678	241.322741090242	286.769887534567	299.399174800896	284.035047761501
AT1G03090	3669.01884583338	3843.76958279453	2885.86788284672	9456.0044463258	9865.65213216322	10029.4994040095	3842.09582465812	3616.05141613649	3118.11405447647	5093.88356531736	4757.52549114298	4288.66373211991	2382.30356256337	2524.6332193759	2794.83906506546	2274.39310398312	2374.55691167475	2252.70288827102
AT1G03100	22.7052205409941	23.7866415391201	17.858798083476	58.0100268722883	60.5231045044412	61.5282631522297	92.8162121151307	87.3554982947903	75.3264751030023	48.4275135622464	45.229759826814	40.7722945348107	28.3435422710889	30.03691447927	33.2516982413178	44.190842519658	46.13699819702	43.7694074981253
AT1G03106	128.840622062915	134.977138282121	101.339630250088	18.6883574151508	19.4979638837893	19.8217831454172	12.4687004887391	11.735121693301	10.1191724541266	10.7484682220403	10.0387279963105	9.04939526956695	38.0527080410186	40.3261499992038	44.6421676212141	66.0310285028155	68.9390215094128	65.4013100740136
AT1G03130	37700.6639576171	39496.2989999391	29653.4686380362	10536.1047387238	10992.5439196123	11175.1064413544	5681.63202563097	5347.36104195878	4611.01895423444	23432.6994289059	21885.3971493096	19728.5561983894	22063.9656720631	23382.1673955451	25884.7084643542	23212.0668737487	24234.3215571609	22990.7002433568
AT1G03310	889.507436837168	931.873553407064	699.642343466519	1116.67999438467	1165.0561746326	1184.40525295037	1845.86442777022	1737.26554012442	1498.04067299666	1489.03284865114	1390.70939564472	1253.65275669537	1788.07102048393	1894.89852085004	2097.70527051673	1979.49490965767	2066.67146111232	1960.61705098131
AT1G03360	252.48445961579	264.509975766846	198.59172807209	668.019360570318	696.958918150429	708.533907395748	516.504585401016	486.116750522881	419.177521967132	483.454253741342	451.530920658694	407.03182504534	216.177210621812	229.092621017869	253.611891749271	334.368391283163	349.093906931267	331.179618629246
AT1G03400	1116.37840014372	1169.55009436223	878.08776827004	545.445725238758	569.075216993152	578.526332898167	581.020754968959	546.837200240093	471.536646843641	757.631293722002	707.603569369276	637.868103980151	686.108811905158	727.100074844563	804.919969281698	844.850348125425	882.057384872782	836.793259725362
AT1G03410	195.6586664698	204.977641813102	153.895383286743	116.176254584771	121.209176693686	123.222200532145	127.35284044542	119.860211732913	103.355225843619	114.452004084368	106.894537333198	96.3599094268832	72.3094895197693	76.6295875078546	84.831080833099	96.5152969494495	100.76581091118	95.5948590503524
AT1G03470	138.019181427114	144.592860844584	108.559028893958	1249.06993112608	1303.1814334672	1324.82447538007	522.856573970714	492.095028606245	424.332579450585	346.276159767238	323.410937047026	291.538271075301	249.384121381445	264.283463752626	292.569131657565	411.568038086368	429.693410409519	407.643035187499
AT1G03495	261.180860867584	273.620575634541	205.431885106825	950.862298776832	992.05501843501	1008.53091948184	394.870444385426	371.638786426525	320.463397719948	249.055191262687	232.609639765078	209.685587110181	323.213278025753	342.523510215122	379.183035264512	565.63133367968	590.541622069065	560.237074604787
AT1G03510	35.2231291840705	36.9007623720233	27.7047629125986	91.7547643817129	95.7297124802337	97.3195771961581	96.8960288852514	91.1952846724465	78.6375153766357	61.4172359324184	57.3617480253141	51.7086558601	27.7959620610021	29.4566193353672	32.6092954063236	36.0735387858916	37.6622100650027	35.7295160941263
AT1G03600	13841.643668689	14500.9036871008	10887.1490138681	4222.10861530354	4405.01642096615	4478.17427341669	5822.27014965709	5479.72491593703	4725.1560635451	13738.253541931	12831.0925429349	11566.5678165686	11467.7167558311	12152.8503449882	13453.5427306401	11453.3103865219	11957.7118362884	11344.0835459787
AT1G03610	2162.19276766569	2265.17528028776	1700.6733753401	1241.37236631847	1295.15039910297	1316.6600628009	772.35761807837	726.917022915381	626.819125269068	1763.67940406456	1647.22055685979	1484.88433202483	1205.62513081263	1277.65466298883	1414.39918336611	1453.53223305914	1517.54549567884	1439.67032518387
AT1G03630	6852.66256415717	7179.04623334777	5389.96381235412	2360.8841408074	2463.1610306187	2504.06883981147	4984.49348360183	4691.23768450136	4045.24506804779	4030.32936388676	3764.1996407114	3393.23173562216	4255.99436553305	4510.26683817739	4992.99060808665	5842.7711283479	6100.08557529249	5787.0503446767
AT1G03650	38.4789008123789	40.3116022938811	30.2655910715187	109.602964411668	114.351122154932	116.250248451566	113.928833675689	107.225987886029	92.4607593632542	70.0732939306417	65.4462313181303	58.9964003725315	27.8274008732681	29.4899364453576	32.6461783720636	54.7737071329483	57.1859300060363	54.2513464552868
AT1G03660	49.0046414092627	51.3386706308652	38.5446155213981	6.10598187947444	6.37050177906732	6.47630211773818	25.1759822053248	23.6947880169784	20.4319693032795	11.4924547648698	10.7335878016421	9.67577552787169	7.06041010020022	7.4822311318726	8.28303759164506	15.8003032579521	16.4961453857827	15.649620429473
AT1G03700	76.553340958165	80.1994799700891	60.213053483404	25.4232050411213	26.5245747761696	26.965090938278	30.0912946097622	28.3209147956879	24.4210693647759	13.7277329974734	12.8212666884967	11.557710315827	11.1022407696203	11.7655391600613	13.0247784960326	24.4271700779242	25.5029376582298	24.1942153669297
AT1G03760	211.453597201182	221.52486516045	166.318890830524	561.820822733424	586.15970721623	595.894559774072	432.027760207837	406.61000282283	350.619009131017	356.741623703337	333.185348027213	300.349398194136	207.073677841452	219.445201758568	242.931930788596	281.385620390711	293.777785631911	278.702128784151
AT1G03780	446.946071231988	468.233548514471	351.545567501696	102.46935062383	106.908469978161	108.683989823024	303.093394803082	285.2613129702	245.980271519795	220.056792350489	205.526056039992	185.271133950897	268.293093854249	284.322144296654	314.752507352297	323.499651546143	337.74651011647	320.414530855029
AT1G03800	55.6640079509417	58.315214396143	43.7825422888117	36.1530120632916	37.7192124401891	38.3456474666549	23.4754219364924	22.0942778660156	19.0518525345358	27.3333636839564	25.5284936959494	23.0126197438759	29.3244742352994	31.0764517832939	34.402494897474	19.2020083714756	20.0476608976132	19.0188844853921
AT1G03820	235.405977516676	246.61806712009	185.158642811823	327.514617758647	341.70302111699	347.377973673761	1472.16911310278	1385.55607386534	1194.76228902761	1039.18581376144	970.566550179127	874.91566174708	535.032919163025	566.998220715923	627.682771864662	695.717393904873	726.356645812894	689.082542470427
AT1G03840	133.35727575959	139.708914493903	104.892205581222	37.9784734191872	39.6237554023036	40.2818207928118	56.8058251678812	53.4637327952112	46.1016720861888	46.8522490192519	43.758512766984	39.4460412297621	44.4659802432407	47.1225802699155	52.1660046197124	117.178418353257	122.338931960597	116.060922364357
AT1G03860	1468.81702037658	1538.77492126427	1155.29847160558	4286.46534239217	4472.16117385041	4546.43415629251	2673.293767548	2516.01421595229	2169.5541310653	3249.26517417159	3034.71049060804	2735.63490995142	1602.62438304614	1698.37245731461	1880.14546204358	1826.20174039011	1906.6272919846	1808.78579342232
AT1G03870	8555.27509101076	8962.75204598942	6729.15421028821	4302.04563709569	4488.41642928456	4562.95937657241	4280.55365095043	4028.71318097457	3473.9514861415	9400.26816034516	8779.55195146584	7914.31304122519	5266.58785474425	5581.23778169657	6178.58517585414	6588.79758857522	6878.96688843165	6525.96217075352
AT1G03920	156.161285148928	163.599050069532	122.828706063241	122.483733683728	127.789904841014	129.912220426157	118.462085695905	111.492532276255	96.1397922353659	93.4834621623974	87.3105850447912	78.7059870112872	53.9713464117149	57.1958402727006	63.3173831060118	101.755378646996	106.236664736255	100.784967635437
AT1G03940	188.22070276974	197.185417289457	148.045050688927	1017.32341975598	1061.39533057379	1079.02282513118	396.98468515207	373.628638753792	322.179243484833	259.642764553044	242.498097004497	218.599521046691	469.044848909832	497.067722830732	550.267769230209	820.26765477467	856.392074728556	812.44500426515
AT1G03987	19.2732004035398	20.1911586140689	15.1593416063826	11.5295917810524	12.0290702466737	12.2288472422905	9.5328840598985	8.97202997474128	7.73656387643826	8.68017588275813	8.10700863109607	7.3080499425368	8.43581475756067	8.93980872300049	9.89661645164884	7.25657468709174	7.57615275395487	7.18737087618573
AT1G03990	252.137009341112	264.145976874102	198.31844095346	137.82793530918	143.798839306067	146.187028875223	213.801089014034	201.222396833248	173.513678716318	223.015108029912	208.289028941754	187.761811446725	209.747513738019	222.278784780359	246.068785862287	336.702581012133	351.530893899078	333.491547879741
AT1G04013	8.91894967529422	9.34374799172889	7.01520256454595	4.4980082794122	4.69286845455253	4.77080691043067	8.42596541024837	7.93023535709365	6.83822641788637	8.32093740170913	7.77149129759699	7.00559837977504	10.9606579177304	11.6154975042487	12.858678217452	12.5739676709049	13.1277226385503	12.454053452619
AT1G04020	279.650986940381	292.970410501054	219.95956835548	67.6869662524622	70.6192627889185	71.7920969201803	384.340136742153	361.728014909212	311.917358849777	277.918730787247	259.56726910464	233.986498890421	268.068729293322	284.084375175762	314.489290334303	329.327815375398	343.831345090201	326.187113206113
AT1G04040	1689.9815983877	1770.47328899442	1329.25553732915	889.427638069248	927.958920041783	943.370322693873	1344.62898601291	1265.51959423938	1091.25506772502	1460.00076437291	1363.59435085745	1229.20994301199	1131.37451662022	1198.96797918623	1327.2908398237	1600.13000385715	1670.59940235614	1584.87003631227
